"movie_title","duration","director_name","director_facebook_likes","actor_1_name","actor_1_facebook_likes","actor_2_name","actor_2_facebook_likes","actor_3_name","actor_3_facebook_likes","num_critic_for_reviews","num_user_for_reviews","num_voted_users","cast_total_facebook_likes","movie_facebook_likes","plot_keywords","facenumber_in_poster","color","genres","title_year","language","country","content_rating","aspect_ratio","movie_imdb_link","gross","budget","imdb_score","success","gross_scale","budget_scale","imdb_score_scale"
"In Her Line of Fire ",88,"Brian Trenchard-Smith",53,"David Keith",563,"Mariel Hemingway",288,"Jesse Hutch",176,8,12,783,1284,42,"camp|die hard scenario|female protagonist|island|vice president",2,"Color","Action|Drama",2006,"English","Germany","R",1.85,"http://www.imdb.com/title/tt0487156/?ref_=fn_tt_tt_1",721,1000000,4.1,"0",0,0.00333260908836261,0.301369863013699
"Soul Food ",115,"George Tillman Jr.",88,"Vanessa Williams",1000,"Mekhi Phifer",1000,"Vivica A. Fox",890,34,30,5275,4737,508,"1990s|family relationships|food in title|sister|unity",6,"Color","Comedy|Drama",1997,"English","USA","R",1.85,"http://www.imdb.com/title/tt0120169/?ref_=fn_tt_tt_1",43490057,7500000,6.9,"0",0.0666833789102046,0.0249992914994852,0.684931506849315
"The Heart of Me ",96,"Thaddeus O'Sullivan",5,"Olivia Williams",766,"Luke Newberry",358,"Eleanor Bron",52,39,25,1966,1251,97,"1930s|car accident|hospital|marital rape|painter",3,"Color","Drama|Romance",2002,"English","UK","R",1.85,"http://www.imdb.com/title/tt0301390/?ref_=fn_tt_tt_1",196067,7000000,6.7,"0",0.000299529322236435,0.0233326236217065,0.657534246575343
"The Gallows ",81,"Travis Cluff",3,"Pfeifer Brown",220,"Cassidy Gifford",40,"Reese Mishler",7,159,150,13521,276,0,"breaking and entering|gallows|hanging|high school|stage",0,"Color","Horror|Thriller",2015,"English","USA","R",1.85,"http://www.imdb.com/title/tt2309260/?ref_=fn_tt_tt_1",22757819,100000,4.2,"0",0.0348940758449533,0.000332606908361009,0.315068493150685
"Small Time Crooks ",94,"Woody Allen",11000,"Woody Allen",11000,"Jon Lovitz",11000,"Michael Rapaport",975,128,192,31169,23283,812,"apartment building|crook|new york city|three word title|written and directed by cast member",0,"Color","Comedy|Crime",2000,"English","USA","PG",1.85,"http://www.imdb.com/title/tt0196216/?ref_=fn_tt_tt_1",17071230,18000000,6.7,"0",0.0261746746337322,0.059999316932837,0.657534246575343
"Bride of Chucky ",89,"Ronny Yu",31,"Alexis Arquette",285,"Park Bench",81,"Vince Corazza",71,114,292,39768,667,0,"blood|doll|gore|murder|serial killer",0,"Color","Comedy|Fantasy|Horror|Romance",1998,"English","Canada","R",1.85,"http://www.imdb.com/title/tt0144120/?ref_=fn_tt_tt_1",32368960,25000000,5.3,"0",0.0496310991249225,0.0833326672217382,0.465753424657534
"Disaster Movie ",88,"Jason Friedberg",82,"Carmen Electra",869,"Tony Cox",624,"Ike Barinholtz",329,111,359,74945,2857,0,"disaster|glass|mousetrap|natural disaster|scatological humor",0,"Color","Comedy",2008,"English","USA","PG-13",1.85,"http://www.imdb.com/title/tt1213644/?ref_=fn_tt_tt_1",14174654,25000000,1.9,"0",0.0217332760584538,0.0833326672217382,0
"The Craft ",101,"Andrew Fleming",26,"Christine Taylor",838,"Rachel True",328,"Brenda Strong",266,93,195,57140,1812,6000,"coven|occult|outcast|spell|witch",0,"Color","Drama|Fantasy|Horror|Thriller",1996,"English","USA","R",1.85,"http://www.imdb.com/title/tt0115963/?ref_=fn_tt_tt_1",24881000,15000000,6.2,"0",0.0381496068817562,0.049999309666165,0.589041095890411
"The Holiday ",138,"Nancy Meyers",278,"Kate Winslet",14000,"Rufus Sewell",3000,"Sarah Parish",213,157,483,182757,17423,19000,"book|composer|house|love|self esteem",3,"Color","Comedy|Romance",2006,"English","USA","PG-13",1.85,"http://www.imdb.com/title/tt0457939/?ref_=fn_tt_tt_1",63224849,85000000,6.9,"0",0.0969432709593744,0.283332812555177,0.684931506849315
"Eight Below ",120,"Frank Marshall",155,"Paul Walker",23000,"Bruce Greenwood",984,"Wendy Crewson",249,118,263,48806,24300,11000,"antarctica|dog|siberian husky|sled dog|survival",1,"Color","Adventure|Drama|Family",2006,"English","USA","PG",2.35,"http://www.imdb.com/title/tt0397313/?ref_=fn_tt_tt_1",81593527,40000000,7.3,"1",0.12510846334478,0.133332703555098,0.73972602739726
"The Girl with the Dragon Tattoo ",158,"David Fincher",21000,"Robin Wright",18000,"Goran Visnjic",1000,"Joely Richardson",585,517,632,330152,20388,54000,"computer hacker|hacker|investigation|journalist|punk",1,"Color","Crime|Drama|Mystery|Thriller",2011,"English","USA","R",2.35,"http://www.imdb.com/title/tt1568346/?ref_=fn_tt_tt_1",102515793,90000000,7.8,"0",0.157189141498571,0.299999491332964,0.808219178082192
"The Lost Skeleton of Cadavra ",90,"Larry Blamire",56,"Fay Masterson",126,"Brian Howe",76,"Larry Blamire",56,88,118,4117,284,0,"alien|cave|husband wife relationship|monster|skeleton",1," Black and White","Comedy|Horror|Sci-Fi",2001,"English","USA","PG",1.85,"http://www.imdb.com/title/tt0307109/?ref_=fn_tt_tt_1",110536,40000,7,"1",0.000168382319174151,0.000132606763027572,0.698630136986301
"The Lady from Shanghai ",92,"Orson Welles",0,"Rita Hayworth",1000,"Everett Sloane",29,"Ted de Corsia",18,90,175,19236,1055,0,"law partner|murder|partner|seaman|yacht",1," Black and White","Crime|Drama|Film-Noir|Mystery|Thriller",1947,"English","USA","Not Rated",1.37,"http://www.imdb.com/title/tt0040525/?ref_=fn_tt_tt_1",7927,2300000,7.7,"0",0.0000110491553245782,0.00766594557058712,0.794520547945206
"Deep Blue Sea ",105,"Renny Harlin",212,"LL Cool J",1000,"Michael Rapaport",975,"Saffron Burrows",811,199,643,99043,3697,0,"alzheimer's disease|experiment|human versus shark|research|underwater headquarters",1,"Color","Action|Sci-Fi|Thriller",1999,"English","USA","R",2.35,"http://www.imdb.com/title/tt0149261/?ref_=fn_tt_tt_1",73648142,60000000,5.8,"0",0.112925588937535,0.199999418666244,0.534246575342466
"Jason Lives: Friday the 13th Part VI ",86,"Tom McLoughlin",41,"Tony Goldwyn",956,"Ron Palillo",316,"Vincent Guastaferro",155,158,307,25332,1862,0,"actual animal killed|death|jason voorhees|slasher flick|teen horror",0,"Color","Horror|Thriller",1986,"English","USA","R",1.85,"http://www.imdb.com/title/tt0091080/?ref_=fn_tt_tt_1",19472057,3000000,5.9,"0",0.0298559278158652,0.00999928059947723,0.547945205479452
"Tank Girl ",104,"Rachel Talalay",54,"Naomi Watts",6000,"Lori Petty",923,"Jeff Kober",919,60,173,24790,9662,0,"2030s|21st century|desert|jet|tank",0,"Color","Action|Comedy|Sci-Fi",1995,"English","USA","R",2.35,"http://www.imdb.com/title/tt0114614/?ref_=fn_tt_tt_1",4064333,25000000,5.2,"0",0.00623084653994382,0.0833326672217382,0.452054794520548
"Burn ",86,"Tom Putnam",15,"Brendan Doogie Milewski",2,"Donald Austin",0,"Craig Dougherty",0,22,6,575,2,801,"abandoned building|detroit michigan|firefighter|michigan|urban setting",0,"Color","Documentary",2012,"English","USA","Not Rated",2.35,"http://www.imdb.com/title/tt1781784/?ref_=fn_tt_tt_1",111300,225000,7.5,"0",0.000169553781104202,0.000749273877805681,0.767123287671233
"Witless Protection ",97,"Charles Robert Carner",18,"Ivana Milicevic",834,"Jenny McCarthy",749,"Richard Bull",742,35,20,5463,4091,140,"fbi|polo|possum|sheriff|shotgun",2,"Color","Comedy|Crime",2008,"English","USA","PG-13",1.85,"http://www.imdb.com/title/tt1001562/?ref_=fn_tt_tt_1",4131640,7500000,3.1,"0",0.00633405018932374,0.0249992914994852,0.164383561643836
"Songcatcher ",109,"Maggie Greenwald",9,"Aidan Quinn",767,"David Patrick Kelly",380,"Jane Adams",280,39,78,2794,2187,0,"doctor|mountain|musician|song|university",1,"Color","Drama|Music",2000,"English","USA","PG-13",1.85,"http://www.imdb.com/title/tt0210299/?ref_=fn_tt_tt_1",3050934,1800000,7.3,"0",0.00467697435610034,0.00599927769280845,0.73972602739726
"Love Stinks ",94,"Jeff Franklin",24,"Ivana Milicevic",834,"Tyra Banks",625,"Bridgette Wilson-Sampras",545,45,85,4377,2662,309,"black comedy|marriage|marriage proposal|not taking no for an answer|obsessive woman",3,"Color","Comedy",1999,"English","USA","R",1.85,"http://www.imdb.com/title/tt0188863/?ref_=fn_tt_tt_1",2800000,4000000,5.8,"0",0.00429221044516243,0.0133326163550346,0.534246575342466
"Sucker Punch ",128,"Zack Snyder",0,"Jon Hamm",4000,"Abbie Cornish",2000,"Scott Glenn",826,435,918,197584,7067,42000,"alternate reality|escape|girl gang|prostitution|samurai",4,"Color","Action|Fantasy",2011,"English","USA","PG-13",2.35,"http://www.imdb.com/title/tt0978764/?ref_=fn_tt_tt_1",36381716,82000000,6.1,"0",0.055783966780161,0.273332805288505,0.575342465753425
"The Three Musketeers ",110,"Paul W.S. Anderson",545,"Milla Jovovich",14000,"Logan Lerman",8000,"Orlando Bloom",5000,228,254,88542,27694,19000,"box office flop|cardinal richelieu|critically bashed|duel|musketeer",8,"Color","Action|Adventure|Romance",2011,"English","Germany","PG-13",2.35,"http://www.imdb.com/title/tt1509767/?ref_=fn_tt_tt_1",20315324,75000000,5.8,"0",0.0311489319878183,0.249999454999604,0.534246575342466
"Walk the Line ",153,"James Mangold",446,"Sandra Ellis Lafferty",523,"Dallas Roberts",405,"Tyler Hilton",154,291,815,188637,1383,11000,"1960s|accident|concert|guitar|prison",0,"Color","Biography|Drama|Music|Romance",2005,"English","USA","PG-13",2.39,"http://www.imdb.com/title/tt0358273/?ref_=fn_tt_tt_1",119518352,28000000,7.9,"1",0.183259626553577,0.0933326744884101,0.821917808219178
"The Life Aquatic with Steve Zissou ",119,"Wes Anderson",0,"Bill Murray",13000,"Anjelica Huston",1000,"Matthew Gray Gubler",639,259,632,139535,15757,0,"expedition|oceanographer|sea|shark|team",8,"Color","Adventure|Comedy|Drama",2004,"English","USA","R",2.35,"http://www.imdb.com/title/tt0362270/?ref_=fn_tt_tt_1",24006726,50000000,7.3,"0",0.0368090588353721,0.166666061110671,0.73972602739726
"Sherlock Holmes ",128,"Guy Ritchie",0,"Robert Downey Jr.",21000,"Eddie Marsan",979,"Robert Maillet",727,415,621,477300,23996,20000,"black magic|bridge construction|professor moriarty|scotland yard inspector|sherlock holmes",3,"Color","Action|Adventure|Crime|Mystery|Thriller",2009,"English","USA","PG-13",1.85,"http://www.imdb.com/title/tt0988045/?ref_=fn_tt_tt_1",209019489,90000000,7.6,"1",0.320494148401993,0.299999491332964,0.780821917808219
"Bad Lieutenant: Port of Call New Orleans ",122,"Werner Herzog",0,"Nicolas Cage",12000,"Shea Whigham",463,"Shawn Hatosy",407,280,212,64944,13809,6000,"drugs|flood|hallucination|lieutenant|murder investigation",2,"Color","Crime|Drama",2009,"English","USA","R",1.85,"http://www.imdb.com/title/tt1095217/?ref_=fn_tt_tt_1",1697956,20000000,6.7,"0",0.00260241647756271,0.0666659884439516,0.657534246575343
"The Princess Diaries ",111,"Garry Marshall",0,"Anne Hathaway",11000,"Hector Elizondo",995,"Heather Matarazzo",529,108,301,94049,13645,0,"cinderella story|fish out of water|makeover|manners|princess",2,"Color","Comedy|Family|Romance",2001,"English","USA","G",1.85,"http://www.imdb.com/title/tt0247638/?ref_=fn_tt_tt_1",108244774,37000000,6.2,"0",0.165973543513639,0.123332696288426,0.589041095890411
"Blow ",124,"Ted Demme",47,"Johnny Depp",40000,"Ethan Suplee",1000,"Jordi Mollà",877,147,426,198066,43453,13000,"1960s|1970s|california|cocaine|wealth",1,"Color","Biography|Crime|Drama",2001,"English","USA","R",2.35,"http://www.imdb.com/title/tt0221027/?ref_=fn_tt_tt_1",52937130,30000000,7.6,"0",0.0811688322740215,0.0999993459995247,0.780821917808219
"The Fast and the Furious: Tokyo Drift ",104,"Justin Lin",681,"Amber Stevens West",584,"Zachery Ty Bryan",227,"Nikki Griffin",159,158,378,179500,1235,0,"car|challenge|drift racing|drifting|tokyo japan",5,"Color","Action|Crime|Thriller",2006,"English","USA","PG-13",2.35,"http://www.imdb.com/title/tt0463985/?ref_=fn_tt_tt_1",62494975,85000000,6,"0",0.0958241353510794,0.283332812555177,0.561643835616438
"The Adventures of Elmo in Grouchland ",73,"Gary Halvorson",11,"Vanessa Williams",1000,"Kevin Clash",436,"Caroll Spinney",142,44,37,2045,2020,339,"based on tv series|blanket|box office flop|rescue|sesame street",0,"Color","Adventure|Comedy|Family|Fantasy|Musical",1999,"English","USA","G",1.85,"http://www.imdb.com/title/tt0159421/?ref_=fn_tt_tt_1",11634458,17000000,5.8,"0",0.0178383246070408,0.0566659811772796,0.534246575342466
"The Rookie ",127,"John Lee Hancock",102,"Dennis Quaid",2000,"Jay Hernandez",1000,"Angus T. Jones",1000,92,174,26434,6657,0,"baseball|coach|high school|pitching|texas",0,"Color","Drama|Family|Sport",2002,"English","USA","G",2.35,"http://www.imdb.com/title/tt0265662/?ref_=fn_tt_tt_1",75597042,20000000,7,"1",0.115913890188171,0.0666659884439516,0.698630136986301
"Dumb and Dumberer: When Harry Met Lloyd ",85,"Troy Miller",14,"Elden Henson",577,"Mimi Rogers",291,"Cheri Oteri",244,85,267,30651,1653,1000,"1980s|buddy|high school|prequel to cult favorite|teenager",0,"Color","Comedy",2003,"English","USA","PG-13",1.37,"http://www.imdb.com/title/tt0329028/?ref_=fn_tt_tt_1",26096584,19000000,3.4,"0",0.0400134948121026,0.0633326526883943,0.205479452054795
"Gigli ",121,"Martin Brest",102,"Todd Giebenhain",117,"Lenny Venito",62,"David Backus",43,131,418,41620,286,2000,"gangster|hospital|lesbian|mob|thug",0,"Color","Comedy|Crime|Romance",2003,"English","USA","R",2.35,"http://www.imdb.com/title/tt0299930/?ref_=fn_tt_tt_1",5660084,54000000,2.4,"0",0.00867765484668223,0.1799994041329,0.0684931506849315
"Margin Call ",107,"J.C. Chandor",78,"Kevin Spacey",18000,"Demi Moore",2000,"Ashley Williams",969,290,225,92599,22834,21000,"capital management|financial crisis|financial disaster|investment fraud|management",8,"Color","Biography|Drama|Thriller",2011,"English","USA","R",1.85,"http://www.imdb.com/title/tt1615147/?ref_=fn_tt_tt_1",5354039,3500000,7.1,"0",0.00820838774408555,0.0116659484772559,0.712328767123288
"Kung Fu Panda ",92,"Mark Osborne",54,"Angelina Jolie Pitt",11000,"Wayne Knight",967,"Dan Fogler",562,266,360,307029,12754,6000,"kung fu|kung fu master|master|panda|snow leopard",0,"Color","Action|Adventure|Animation|Comedy|Family",2008,"English","USA","PG",2.35,"http://www.imdb.com/title/tt0441773/?ref_=fn_tt_tt_1",215395021,130000000,7.6,"0",0.330269924608605,0.433332921555256,0.780821917808219
"Bowling for Columbine ",120,"Michael Moore",909,"Michael Moore",909,"Dick Clark",504,"Bill Clinton",184,215,888,123090,1779,4000,"bank|columbine|columbine high school killings|firearm|school shooting",2," Black and White","Crime|Documentary|Drama",2002,"English","Germany","R",1.85,"http://www.imdb.com/title/tt0310793/?ref_=fn_tt_tt_1",21244913,4000000,8,"1",0.0325742960245964,0.0133326163550346,0.835616438356165
"Anastasia ",94,"Don Bluth",383,"Kirsten Dunst",4000,"Kelsey Grammer",808,"Bernadette Peters",753,78,191,86347,6017,0,"amnesia|reference to anastasia romanov|romanov|russia|russian revolution",1,"Color","Adventure|Animation|Drama|Family|Fantasy|Musical|Mystery|Romance",1997,"English","USA","G",2.35,"http://www.imdb.com/title/tt0118617/?ref_=fn_tt_tt_1",58297830,50000000,7.1,"0",0.0893885390390071,0.166666061110671,0.712328767123288
"Ice Age: Dawn of the Dinosaurs ",94,"Carlos Saldanha",107,"Denis Leary",835,"Maile Flanagan",256,"Kelly Keaton",117,188,132,166791,1258,0,"egg|lost world|rescue|squirrel|weasel",0,"Color","Action|Adventure|Animation|Comedy|Family",2009,"English","USA","PG",1.85,"http://www.imdb.com/title/tt1080016/?ref_=fn_tt_tt_1",196573705,90000000,7,"1",0.30141069009611,0.299999491332964,0.698630136986301
"A Better Life ",98,"Chris Weitz",129,"Demián Bichir",749,"Eddie 'Piolin' Sotelo",252,"Robert Peters",221,94,81,13174,2214,0,"gang|gardener|money|police|truck",0,"Color","Drama|Romance",2011,"English","USA","PG-13",1.85,"http://www.imdb.com/title/tt1554091/?ref_=fn_tt_tt_1",1754319,10000000,7.2,"0",0.00268883939479271,0.0333326308883784,0.726027397260274
"Despicable Me ",87,"Pierre Coffin",275,"Steve Carell",7000,"Miranda Cosgrove",2000,"Jack McBrayer",975,304,296,385943,11608,31000,"girl|minion|moon|pyramid|white picket fence",0,"Color","Animation|Comedy|Family",2010,"English","USA","PG",1.85,"http://www.imdb.com/title/tt1323594/?ref_=fn_tt_tt_1",251501645,69000000,7.7,"1",0.385633190889798,0.22999944046626,0.794520547945206
"We Are Marshall ",131,"McG",368,"Matthew McConaughey",11000,"Kimberly Williams-Paisley",529,"Brian Geraghty",383,96,175,46951,12088,0,"coach|football|football team|marshall university|university",0,"Color","Drama|Sport",2006,"English","USA","PG",2.35,"http://www.imdb.com/title/tt0758794/?ref_=fn_tt_tt_1",43532294,65000000,7.1,"0",0.0667481420483456,0.216666097444031,0.712328767123288
"Raise Your Voice ",103,"Sean McNamara",80,"Oliver James",1000,"Rebecca De Mornay",872,"Jason Ritter",782,46,212,22649,4676,1000,"music school|scholarship|small town|stage fright|three word title",0,"Color","Family|Music|Romance",2004,"English","USA","PG",2.35,"http://www.imdb.com/title/tt0361696/?ref_=fn_tt_tt_1",10411980,15000000,5.9,"0",0.0159638659194355,0.049999309666165,0.547945205479452
"Henry V ",137,"Kenneth Branagh",0,"Brian Blessed",591,"Derek Jacobi",520,"Danny Webb",130,46,108,23441,1341,0,"battle|battle of agincourt|king|shakespeare play|sword and shield",1,"Color","Action|Biography|Drama|History|Romance|War",1989,"English","UK","PG-13",1.85,"http://www.imdb.com/title/tt0097499/?ref_=fn_tt_tt_1",10161099,9000000,7.7,"0",0.0155791832748356,0.0299992951328211,0.794520547945206
"Catwoman ",87,"Pitof",26,"Frances Conroy",827,"Christopher Heyerdahl",825,"Alex Borstein",566,212,660,87451,3144,0,"based on cult comic book|bechdel test passed|cat|detective|radical transformation",0,"Color","Action|Crime|Fantasy|Romance|Thriller",2004,"English","USA","PG-13",2.35,"http://www.imdb.com/title/tt0327554/?ref_=fn_tt_tt_1",40198710,100000000,3.3,"0",0.0616366672490754,0.333332848888537,0.191780821917808
"Barbershop ",102,"Tim Story",167,"Sean Patrick Thomas",656,"Jason George",528,"Cedric the Entertainer",436,91,156,22147,2754,770,"barber|barbershop|blaxploitation|loan shark|theft",0,"Color","Comedy|Drama",2002,"English","USA","PG-13",1.85,"http://www.imdb.com/title/tt0303714/?ref_=fn_tt_tt_1",75074950,12000000,6.3,"0",0.115113352358345,0.0399993023994931,0.602739726027397
"The Greatest Show on Earth ",152,"Cecil B. DeMille",309,"Gloria Grahame",232,"Dorothy Lamour",178,"Cornel Wilde",132,44,107,9456,825,625,"circus|clown|elephant trainer|trapeze|trapeze artist",0,"Color","Drama|Family|Romance",1952,"English","USA","Not Rated",1.37,"http://www.imdb.com/title/tt0044672/?ref_=fn_tt_tt_1",36000000,4000000,6.7,"0",0.0551986712800391,0.0133326163550346,0.657534246575343
"The House Bunny ",97,"Fred Wolf",29,"Emma Stone",15000,"Katharine McPhee",852,"Beverly D'Angelo",816,129,126,63969,18789,0,"makeover|party|playboy|playboy mansion|sorority",1,"Color","Comedy|Romance",2008,"English","USA","PG-13",2.35,"http://www.imdb.com/title/tt0852713/?ref_=fn_tt_tt_1",48237389,25000000,5.5,"0",0.0739625918779202,0.0833326672217382,0.493150684931507
"Bogus ",110,"Norman Jewison",278,"Haley Joel Osment",3000,"Nancy Travis",359,"Andrea Martin",179,15,30,5176,3864,350,"box office flop|circus|imaginary friend|magician|one word title",3,"Color","Comedy|Family|Fantasy",1996,"English","USA","PG",1.85,"http://www.imdb.com/title/tt0115725/?ref_=fn_tt_tt_1",4357000,30000000,5.3,"0",0.00667960079214746,0.0999993459995247,0.465753424657534
"Bill & Ted's Bogus Journey ",93,"Peter Hewitt",12,"Keanu Reeves",18000,"George Carlin",769,"Alex Winter",636,43,117,49680,20188,0,"battle of the bands|bill and ted|heaven|hell|robot",2,"Color","Adventure|Comedy|Fantasy|Music|Sci-Fi",1991,"English","USA","PG",1.85,"http://www.imdb.com/title/tt0101452/?ref_=fn_tt_tt_1",38037513,20000000,6.2,"0",0.0583228452479624,0.0666659884439516,0.589041095890411
